COMMUNE_PCODE	commune	PROVINCE	REGION	area_km2	road_length_km	road_density_km_per_km2	indice_densite_routiere	Indice_transport	Indice_POI	Indice_accessibilite
MA0070014110111	Bni Drar	Oujda-Angad	Oriental	15.01779657501474	14.061768818042829	0.9363403444575572	12.94	0.0	0.51	6.57
MA0070014110119	Naima	Oujda-Angad	Oriental	6.6195436132618335	6.004721729172313	0.9071202004232188	12.54	0.24	0.18	6.38
MA0070014110123	Oujda	Oujda-Angad	Oriental	117.12595757415308	393.1798791832164	3.3568978843506327	46.41	4.33	40.18	32.54
MA0070014110301	Ahl Angad	Oujda-Angad	Oriental	435.2629687813011	186.7165070368503	0.4289740235877186	5.93	0.0	0.48	3.06
MA0070014110303	Ain Sfa	Oujda-Angad	Oriental	475.9739270830924	68.37917824646284	0.143661604881407	1.99	0.0	0.62	1.12
MA0070014110305	Bni Khaled	Oujda-Angad	Oriental	259.47523586973614	69.64102282144738	0.2683917892511682	3.71	0.0	0.29	1.91
MA0070014110307	Bsara	Oujda-Angad	Oriental	188.32100419268232	63.62505778877355	0.3378542826995283	4.67	0.0	0.07	2.35
MA0070014110509	Isly	Oujda-Angad	Oriental	324.6230053242584	111.62784310574904	0.3438691690819835	4.75	0.24	0.37	2.52
MA0070014110511	Mestferki	Oujda-Angad	Oriental	366.8772568886246	121.99443910395306	0.3325211274706727	4.6	0.0	0.04	2.31
MA0070014110517	Sidi Boulenouar	Oujda-Angad	Oriental	263.0376679689378	47.31063274106312	0.1798625767418605	2.49	0.0	0.07	1.26
MA0070014110519	Sidi Moussa Lemhaya	Oujda-Angad	Oriental	243.9105055139232	105.29431970736276	0.431692433605949	5.97	0.0	0.04	2.99
MA0070021130101	Ahfir	Berkane	Oriental	4.927126942279958	9.511060121899837	1.930346068473472	26.69	0.0	1.4	13.62
MA0070021130105	Ain Erreggada	Berkane	Oriental	2.27497282775204	9.00870728561176	3.9599186309901993	54.75	0.0	0.29	27.43
MA0070021130107	Aklim	Berkane	Oriental	4.3929769406197465	7.564144725552879	1.7218721672792925	23.8	0.0	0.29	11.96
MA0070021130109	Berkane	Berkane	Oriental	23.681982368073868	114.00142847314352	4.813846522697823	66.55	1.92	6.54	35.16
MA0070021130125	Saidia	Berkane	Oriental	56.1972765182552	118.9680400922547	2.1169716303531003	29.27	1.2	2.61	15.52
MA0070021130129	Sidi Slimane Echcharaa	Berkane	Oriental	15.097407727073566	34.170722043300295	2.2633502824477167	31.29	0.0	0.66	15.78
MA0070021130301	Aghbal	Berkane	Oriental	230.2729616767469	79.39503708127832	0.3447866241140879	4.77	0.24	0.62	2.58
MA0070021130307	Fezouane	Berkane	Oriental	207.80289095230387	88.85152290056865	0.4275759711204517	5.91	0.0	0.44	3.04
MA0070021130309	Laatamna	Berkane	Oriental	154.26421713792013	105.1262254445874	0.6814686347553897	9.42	0.0	0.11	4.73
MA0070021130311	Madagh	Berkane	Oriental	131.44699712795108	43.27756848537286	0.3292396892357022	4.55	0.0	0.26	2.33
MA0070021130503	Boughriba	Berkane	Oriental	397.6660595094012	240.6843771481083	0.6052424424780921	8.37	0.0	0.18	4.22
MA0070021130505	Chouihia	Berkane	Oriental	426.84035221491206	127.93927800216817	0.2997356677696474	4.14	0.0	0.22	2.11
MA0070021130513	Rislane	Berkane	Oriental	449.6505822825832	275.9780155081648	0.6137610544329868	8.49	0.0	0.51	4.35
MA0070021130515	Sidi Bouhria	Berkane	Oriental	219.0981577359013	79.35692479592329	0.362198046829674	5.01	0.0	0.07	2.52
MA0070021130517	Tafoughalt	Berkane	Oriental	163.6948210435499	121.10082501708504	0.7397963127059896	10.23	0.0	0.84	5.28
MA0070021130519	Zegzel	Berkane	Oriental	220.65483335647212	128.0547648456858	0.5803397228956723	8.02	0.0	0.4	4.09
MA0070031670103	Ben Taieb	Driouch	Oriental	19.057251848349523	22.389886829050205	1.1748748983967123	16.24	0.0	0.92	8.3
MA0070031670109	Driouch	Driouch	Oriental	9.041683971888093	12.791298882651605	1.4147031595465631	19.56	0.0	1.43	10.07
MA0070031670113	Midar	Driouch	Oriental	98.89250003620224	28.695542648362363	0.2901690485917293	4.01	0.48	1.65	2.48
MA0070031670301	Ain Zohra	Driouch	Oriental	462.0329174736883	82.92405258338563	0.1794765036153684	2.48	0.0	0.18	1.28
MA0070031670303	Ait Mait	Driouch	Oriental	218.05366439625635	39.04896589652728	0.1790796132899002	2.48	0.0	0.11	1.26
MA0070031670305	Amejjaou	Driouch	Oriental	194.378422963327	43.12054291573188	0.2218381148398726	3.07	0.0	0.07	1.55
MA0070031670307	Dar El Kebdani	Driouch	Oriental	146.90176161436517	40.19790045057626	0.2736379741728393	3.78	0.0	0.26	1.94
MA0070031670309	Mtalssa	Driouch	Oriental	803.6521847989362	72.38529840470481	0.0900704306836603	1.25	0.0	0.4	0.7
MA0070031670311	Oulad Boubker	Driouch	Oriental	418.53628101079335	34.891808218598506	0.0833662690707062	1.15	0.0	0.04	0.58
MA0070031670313	Tazaghine	Driouch	Oriental	84.59570054543548	27.08021147190202	0.3201133307875087	4.43	0.0	0.22	2.26
MA0070031670901	Azlaf	Driouch	Oriental	123.49386633023232	11.99785926187342	0.0971534831518692	1.34	0.0	0.11	0.69
MA0070031670905	Bni Marghnine	Driouch	Oriental	62.1197147048316	9.230808573346946	0.1485970857594583	2.05	0.0	0.07	1.04
MA0070031670907	Boudinar	Driouch	Oriental	130.62521289683647	11.510015536720438	0.0881148078649308	1.22	0.0	0.15	0.64
MA0070031670909	Iferni	Driouch	Oriental	219.301993729098	19.977348335609	0.0910951514662783	1.26	0.0	0.18	0.67
MA0070031670911	Ijermaouas	Driouch	Oriental	248.98607670037924	12.244816587504392	0.0491787201508434	0.68	0.0	0.11	0.36
MA0070031670915	M'Hajer	Driouch	Oriental	157.82134968016263	58.22242327596633	0.3689134796651951	5.1	0.0	0.11	2.57
MA0070031670917	Ouardana	Driouch	Oriental	63.419186561948806	17.561260335320295	0.2769076881515374	3.83	0.0	0.04	1.92
MA0070031670919	Oulad Amghar	Driouch	Oriental	94.8634685896989	16.38295773011272	0.1727003869210378	2.39	0.0	0.15	1.23
MA0070031670921	Tafersit	Driouch	Oriental	110.59910873017331	69.48639691424385	0.6282726661366557	8.69	0.24	0.99	4.62
MA0070031670923	Talilit	Driouch	Oriental	72.70659536961024	45.5673999728409	0.6267299375138541	8.66	0.0	0.11	4.35
MA0070031670925	Temsamane	Driouch	Oriental	152.25617748175944	92.71893288599226	0.6089666404313885	8.42	0.0	0.44	4.3
MA0070031670927	Trougout	Driouch	Oriental	166.75672097530824	83.91411447294412	0.5032127879593491	6.96	0.0	0.26	3.53
MA0070031670929	Tsaft	Driouch	Oriental	225.03178226675524	53.65013707996303	0.2384113770043626	3.3	0.0	0.48	1.75
MA0070042510101	Bouarfa	Figuig	Oriental	9.28727898336656	7.71205878521967	0.8303894821111657	11.48	0.0	0.99	5.94
MA0070042510103	Figuig	Figuig	Oriental	125.95654365977472	11.386446808741969	0.0903998035981224	1.25	0.0	2.94	1.21
MA0070042510301	Ain Chouater	Figuig	Oriental	850.0395474907036	18.2472754483844	0.0214663841255973	0.3	0.0	0.11	0.17
MA0070042510303	Bni Tadjite	Figuig	Oriental	4109.946396555986	780.261156589634	0.1898470396702667	2.62	0.0	0.33	1.38
MA0070042510305	Bouanane	Figuig	Oriental	4515.351031506362	303.6686321898601	0.0672524971084149	0.93	0.0	0.07	0.48
MA0070042510307	Bouchaouene	Figuig	Oriental	5323.785890946065	375.4656161843735	0.0705260549307423	0.98	0.0	0.07	0.5
MA0070042510309	Boumerieme	Figuig	Oriental	2599.2535390096723	186.1199702901835	0.0716051618269974	0.99	0.0	0.07	0.51
MA0070042510311	Talsint	Figuig	Oriental	2770.725435067948	246.31594703444725	0.0888994426935726	1.23	0.0	0.48	0.71
MA0070042510313	Ain Chair	Figuig	Oriental	179.8963545896868	55.28713890955076	0.3073277334365745	4.25	0.0	0.0	2.12
MA0070042510501	Abou Lkhal	Figuig	Oriental	2783.7261604381733	170.43694453825424	0.0612261891850118	0.85	0.0	0.04	0.43
MA0070042510503	Bni Guil	Figuig	Oriental	7972.116847432744	674.1796394468719	0.0845672049656394	1.17	0.24	0.18	0.69
MA0070042510505	Maatarka	Figuig	Oriental	10055.015211285943	685.5056683073116	0.0681754978886443	0.94	0.0	0.07	0.48
MA0070042510507	Tendrara	Figuig	Oriental	9118.790518485715	662.544269443793	0.0726570336384716	1.0	0.48	0.37	0.72
MA0070052650103	Guercif	Guercif	Oriental	28.117285255522813	42.36439384283927	1.506702850500762	20.83	0.24	3.12	11.11
MA0070052650501	Assebbab	Guercif	Oriental	859.8782416479236	463.2291494320344	0.5387148168143825	7.45	0.0	0.04	3.73
MA0070052650503	Barkine	Guercif	Oriental	1175.4498492228804	561.5206822873063	0.47770705203505	6.6	0.0	0.11	3.32
MA0070052650505	Houara Oulad Raho	Guercif	Oriental	1447.3897028464887	316.96201672154405	0.218988718862788	3.03	0.0	0.55	1.62
MA0070052650507	Lamrija	Guercif	Oriental	1078.6827048101434	82.26672584986768	0.0762659171997638	1.05	0.0	0.29	0.58
MA0070052650515	Saka	Guercif	Oriental	2554.926357033778	237.26903338153528	0.0928672690421497	1.28	0.24	0.29	0.77
MA0070052650709	Mazguitam	Guercif	Oriental	940.98971509652	105.91650009444396	0.112558616098774	1.56	0.0	0.11	0.8
MA0070052650711	Oulad Bourima	Guercif	Oriental	156.926977409627	10.330505572820805	0.065830016886485	0.91	0.0	0.0	0.46
MA0070052650713	Ras Laksar	Guercif	Oriental	797.6610716828493	134.42651026723075	0.1685258501880092	2.33	0.0	0.04	1.17
MA0070052650717	Taddart	Guercif	Oriental	1494.9777880440006	386.5938374088174	0.2585950376658299	3.58	0.48	0.37	2.01
MA0070062750103	Ain Bni Mathar	Jerada	Oriental	11.74586516109986	24.73152083333929	2.105551229657014	29.11	0.24	0.84	14.79
MA0070062750117	Jerada	Jerada	Oriental	25.506852977884208	63.149679742834365	2.475792674133045	34.23	0.0	0.55	17.22
MA0070062750135	Touissit	Jerada	Oriental	4.732587935297025	12.710396807451934	2.6857180429029275	37.13	0.24	0.22	18.68
MA0070062750303	Gafait	Jerada	Oriental	417.7574002720179	51.144761600686216	0.1224269434063499	1.69	0.0	0.0	0.84
MA0070062750305	Guenfouda	Jerada	Oriental	569.552381409468	155.65040330020474	0.2732854929251943	3.78	0.0	0.15	1.92
MA0070062750307	Laaouinate	Jerada	Oriental	571.0108963019067	218.9650526003112	0.3834691317073209	5.3	0.0	0.15	2.68
MA0070062750309	Lebkhata	Jerada	Oriental	407.66211378727655	46.99843146654941	0.1152877097896661	1.59	0.0	0.0	0.8
MA0070062750313	Ras Asfour	Jerada	Oriental	153.7122747615448	57.46535873542396	0.373850161443323	5.17	0.0	0.0	2.58
MA0070062750315	Sidi Boubker	Jerada	Oriental	59.69621042449172	36.63013043124842	0.6136089740165497	8.48	0.0	0.15	4.27
MA0070062750321	Tiouli	Jerada	Oriental	786.2969059565469	337.58534764808746	0.429335719231157	5.94	0.0	0.11	2.99
MA0070062750501	Bni Mathar	Jerada	Oriental	2496.275305397008	727.4444189912986	0.2914119357823018	4.03	0.48	0.04	2.17
MA0070062750511	Mrija	Jerada	Oriental	1719.3212507354012	261.54370026095813	0.1521203208237487	2.1	0.0	0.0	1.05
MA0070062750513	Oulad Ghziyel	Jerada	Oriental	1444.5549950199363	336.7853498102527	0.2331412448617816	3.22	0.0	0.0	1.61
MA0070062750515	Oulad Sidi Abdelhakem	Jerada	Oriental	1150.0865376350248	70.66448375963587	0.0614427536078689	0.85	0.0	0.11	0.45
MA0070070000000	Melilia	Nador	Oriental	20.329092082144367	57.28323745775648	2.81779615273965	38.96	1.68	0.04	19.99
MA0070073810101	Al Aaroui	Nador	Oriental	65.59523649996551	65.39438529641943	0.9969380215048668	13.78	4.81	1.73	8.68
MA0070073810103	Bni Ansar	Nador	Oriental	87.90697887238429	87.82870441421777	0.9991095762910912	13.81	19.23	2.06	13.09
MA0070073810105	Nador	Nador	Oriental	56.34100763538624	140.6361849813567	2.496160272664825	34.51	40.38	9.03	31.18
MA0070073810107	Zaio	Nador	Oriental	24.625924021651304	24.359593022077075	0.9891849337576096	13.68	3.85	1.51	8.3
MA0070073810109	Zeghanghane	Nador	Oriental	14.51716073929288	43.7675647161806	3.01488462531913	41.68	3.37	1.54	22.16
MA0070073810115	Ras El Ma	Nador	Oriental	72.60113319268106	52.682684846074935	0.7256454896682782	10.03	0.0	0.84	5.18
MA0070073810119	Selouane	Nador	Oriental	50.901328103663054	53.91158307144248	1.0591390260318727	14.64	12.26	1.29	11.26
MA0070073810501	Bni Bouifrour	Nador	Oriental	25.038205129449825	30.26219182134356	1.208640621996874	16.71	0.72	0.18	8.61
MA0070073810503	Bni Chiker	Nador	Oriental	217.41652441316035	93.9667111596546	0.4321967311973401	5.98	0.0	1.18	3.23
MA0070073810505	Bni Sidel Jbel	Nador	Oriental	105.07938585722216	18.96562895088569	0.1804885781941614	2.5	0.0	0.15	1.28
MA0070073810507	Bni Sidel Louta	Nador	Oriental	328.8880205393635	96.49688002168716	0.2934034504006441	4.06	0.0	0.15	2.06
MA0070073810509	Bouarg	Nador	Oriental	203.7544949743136	94.40221700730218	0.4633135431893321	6.41	15.14	0.29	7.8
MA0070073810513	Iaazzanene	Nador	Oriental	113.35628981783748	27.54821923021938	0.2430232964971694	3.36	0.0	0.22	1.72
MA0070073810515	Ihaddadene	Nador	Oriental	28.664181899995164	30.65991474447377	1.0696246225146562	14.79	1.92	0.37	8.04
MA0070073810517	Iksane	Nador	Oriental	82.38181656701884	21.69916962142576	0.2633975618123589	3.64	0.0	0.18	1.86
MA0070073810701	Afsou	Nador	Oriental	448.9223342323549	20.99576262423204	0.0467692538847153	0.65	0.0	0.11	0.35
MA0070073810703	Al Barkanyene	Nador	Oriental	123.05489191763584	23.90771578758473	0.194284968399199	2.69	0.0	0.37	1.42
MA0070073810705	Arekmane	Nador	Oriental	279.2951554146915	50.35701884227156	0.180300366354377	2.49	2.64	0.26	2.09
MA0070073810707	Bni Oukil Oulad M'Hand	Nador	Oriental	220.6636667059099	27.867389603488256	0.1262889809613677	1.75	0.96	0.18	1.2
MA0070073810709	Hassi Berkane	Nador	Oriental	828.9225691704182	152.08705613799034	0.1834755884258264	2.54	0.24	0.11	1.36
MA0070073810711	Oulad Daoud Zkhanine	Nador	Oriental	350.9984532471285	70.13611662259665	0.1998188766182844	2.76	0.0	0.07	1.39
MA0070073810713	Oulad Settout	Nador	Oriental	622.0451794442296	146.79218263896033	0.2359831528155443	3.26	6.97	0.18	3.76
MA0070073810717	Tiztoutine	Nador	Oriental	309.04584945932777	67.459776905348	0.2182840411005943	3.02	0.0	0.15	1.54
MA0070085330113	Debdou	Taourirt	Oriental	9.443709447725348	6.784859671832511	0.7184528187138096	9.93	0.0	0.22	5.01
MA0070085330115	El Aioun Sidi Mellouk	Taourirt	Oriental	16.501496300266012	42.56402418885292	2.5794039167324945	35.66	0.24	0.55	18.01
MA0070085330133	Taourirt	Taourirt	Oriental	27.17270043967752	30.658672826708028	1.128289508610646	15.6	0.96	6.46	9.38
MA0070085330305	El Atef	Taourirt	Oriental	1443.6713541039526	384.2378265760976	0.2661532525971491	3.68	0.0	0.04	1.85
MA0070085330315	Oulad M'hammed	Taourirt	Oriental	1258.0555040888912	216.0530823558771	0.1717357315743768	2.37	0.0	0.0	1.18
MA0070085330317	Sidi Ali Belkassem	Taourirt	Oriental	1180.0624037185669	214.4627260163805	0.181738461746238	2.51	0.0	0.11	1.28
MA0070085330319	Sidi Lahsen	Taourirt	Oriental	1341.1588139053092	358.67634464877347	0.2674376374594645	3.7	0.0	0.0	1.85
MA0070085330703	Ain Lehjer	Taourirt	Oriental	735.7592715389702	237.1363913840412	0.3223016012941686	4.46	0.0	0.07	2.24
MA0070085330709	Mechraa Hammadi	Taourirt	Oriental	739.7668343428345	222.5823797036705	0.3008818040638435	4.16	0.0	0.18	2.12
MA0070085330713	Mestegmer	Taourirt	Oriental	783.5427972815978	243.569118258912	0.3108561767193114	4.3	0.0	0.11	2.17
MA0070085330721	Tancherfi	Taourirt	Oriental	938.7446500926612	364.546536216394	0.3883340759176742	5.37	0.0	0.0	2.68
MA0070085330901	Ahl Oued Za	Taourirt	Oriental	876.1915896519928	131.80535721236052	0.150429836087232	2.08	0.0	0.11	1.06
MA0070085330907	Gteter	Taourirt	Oriental	1243.0399748447387	282.3605518111458	0.2271532352339786	3.14	0.48	0.29	1.77
MA0070085330911	Melg El Ouidane	Taourirt	Oriental	430.3024067069795	179.26123228359117	0.4165936083310397	5.76	0.24	0.26	3.0
MA0080015010101	Ain El Aouda	Skhirate- Témara	Rabat-Salé-Kénitra	33.885749695579946	34.031262675875446	1.004294223430284	13.88	2.64	1.65	8.06
MA0080015010103	Harhoura	Skhirate- Témara	Rabat-Salé-Kénitra	15.878679167941904	55.73424027972327	3.5100048114988893	48.53	7.69	4.85	27.54
MA0080015010105	Skhirate	Skhirate- Témara	Rabat-Salé-Kénitra	79.5793887650708	114.19947795997868	1.4350383903690325	19.84	10.82	3.89	13.94
MA0080015010107	Témara	Skhirate- Témara	Rabat-Salé-Kénitra	63.9537789073198	123.76950410999892	1.9352961814713487	26.76	37.98	11.9	27.15
MA0080015010109	Ain Attig	Skhirate- Témara	Rabat-Salé-Kénitra	47.48993875250553	72.38120074829466	1.524137588921946	21.07	6.97	0.77	12.78
MA0080015010301	El Menzeh	Skhirate- Témara	Rabat-Salé-Kénitra	76.89905367282559	71.71655948942318	0.9326065284827584	12.89	6.01	0.7	8.39
MA0080015010303	Oumazza	Skhirate- Témara	Rabat-Salé-Kénitra	256.6262425196382	137.96745669990372	0.5376202189818753	7.43	0.72	0.22	3.98
MA0080015010311	Sidi Yahya Zaer	Skhirate- Témara	Rabat-Salé-Kénitra	870.3593396517308	302.1074828932232	0.3471066134754293	4.8	9.86	1.32	5.62
MA0080015010503	Mers El Kheir	Skhirate- Témara	Rabat-Salé-Kénitra	24.64044819652247	18.792004180886167	0.7626486349196481	10.54	2.16	0.37	5.99
MA0080015010505	Sabbah	Skhirate- Témara	Rabat-Salé-Kénitra	105.51137488472531	73.49956432398395	0.6966032278916341	9.63	0.72	0.04	5.04
MA0080024210101	Agdal Riyad	Rabat	Rabat-Salé-Kénitra	32.62122315530895	136.8461517189566	4.195003696441271	58.0	38.46	28.57	46.25
MA0080024210103	El Youssoufia	Rabat	Rabat-Salé-Kénitra	17.63065019890229	48.17818805122723	2.732638190180125	37.78	10.34	2.94	22.58
MA0080024210105	Hassan	Rabat	Rabat-Salé-Kénitra	12.429505094738332	78.43542225131156	6.310421988122029	87.24	17.07	25.38	53.82
MA0080024210106	Souissi	Rabat	Rabat-Salé-Kénitra	82.63260201898461	124.37377130066928	1.505141654284283	20.81	11.54	5.73	15.01
MA0080024210107	Touarga	Rabat	Rabat-Salé-Kénitra	1.728497320437218	2.202331989010588	1.274130982426698	17.61	0.72	0.29	9.08
MA0080024210109	Yacoub El Mansour	Rabat	Rabat-Salé-Kénitra	24.52294018392688	107.02880632733024	4.364436137126834	60.34	28.12	10.03	40.61
MA0080034410103	Bab Lamrissa	Salé	Rabat-Salé-Kénitra	14.09445801538273	68.2106573494615	4.83953744620873	66.91	19.95	6.43	40.73
MA0080034410105	Bettana	Salé	Rabat-Salé-Kénitra	19.457775345998844	76.26811189540153	3.9196727549372574	54.19	13.94	3.67	32.01
MA0080034410106	Hssaine	Salé	Rabat-Salé-Kénitra	73.89614034497689	185.7872133233465	2.514166673063264	34.76	26.92	7.09	26.87
MA0080034410107	Layayda	Salé	Rabat-Salé-Kénitra	39.50434302693943	64.18176018059333	1.6246760549042794	22.46	20.19	2.35	17.76
MA0080034410108	Sidi Bouknadel	Salé	Rabat-Salé-Kénitra	35.6786959969558	71.35164702516201	1.9998389804170515	27.65	8.89	0.77	16.65
MA0080034410109	Tabriquet	Salé	Rabat-Salé-Kénitra	11.303540947860307	61.80917061159956	5.468124625434268	75.6	23.32	5.73	45.94
MA0080034410301	Shoul	Salé	Rabat-Salé-Kénitra	568.1540411216137	148.762295299358	0.2618344401910455	3.62	2.4	0.4	2.61
MA0080034410305	Ameur	Salé	Rabat-Salé-Kénitra	264.1065068944142	135.8350535416837	0.5143192234789902	7.11	6.97	0.66	5.78
MA0080042810101	Kénitra	Kénitra	Rabat-Salé-Kénitra	158.81803626569155	300.33152700209115	1.8910416855907808	26.14	77.64	29.89	42.34
MA0080042810105	Mehdya	Kénitra	Rabat-Salé-Kénitra	22.617222877117747	49.47360990085229	2.1874307986284927	30.24	7.93	4.11	18.32
MA0080042810111	Souk El Arbaa	Kénitra	Rabat-Salé-Kénitra	33.55394583444373	36.08013833858596	1.075287494251989	14.87	0.96	1.32	7.99
MA0080042810301	Ameur Seflia	Kénitra	Rabat-Salé-Kénitra	491.75403546430994	152.11937713906363	0.3093403737814451	4.28	0.72	0.22	2.4
MA0080042810305	Haddada	Kénitra	Rabat-Salé-Kénitra	311.7687344867637	59.32891806794163	0.1902978442197207	2.63	1.44	0.33	1.81
MA0080042810311	Oulad Slama	Kénitra	Rabat-Salé-Kénitra	139.81675039075185	50.49985594835077	0.3611860224702453	4.99	0.48	0.26	2.69
MA0080042810313	Sidi Taîbi	Kénitra	Rabat-Salé-Kénitra	136.55907604944647	76.46012957328875	0.5599051471731064	7.74	6.01	0.51	5.78
MA0080042810503	Ben Mansour	Kénitra	Rabat-Salé-Kénitra	301.34486339366447	243.2012851161564	0.8070530301306257	11.16	0.24	0.37	5.73
MA0080042810507	Mnasra	Kénitra	Rabat-Salé-Kénitra	264.0004896793375	165.64466143734953	0.6274407355779766	8.67	0.0	0.15	4.36
MA0080042810509	Mograne	Kénitra	Rabat-Salé-Kénitra	314.1701737793285	107.19886228600966	0.3412127287465091	4.72	0.48	0.04	2.51
MA0080042810511	Sidi Mohamed Ben Mansour	Kénitra	Rabat-Salé-Kénitra	147.09723952391067	142.98012352561926	0.972010922763631	13.44	0.0	0.07	6.73
MA0080042810701	Arbaoua	Kénitra	Rabat-Salé-Kénitra	250.38877423604808	111.20161040242964	0.4441157984886214	6.14	0.48	0.29	3.27
MA0080042810703	Beni Malek	Kénitra	Rabat-Salé-Kénitra	345.1100763298816	144.62931505473026	0.4190816929856401	5.79	0.0	0.04	2.9
MA0080042810705	Kariat Ben Aouda	Kénitra	Rabat-Salé-Kénitra	209.10572087552123	68.3749809599117	0.3269876150381113	4.52	0.24	0.0	2.33
MA0080042810707	Oued El Makhazine	Kénitra	Rabat-Salé-Kénitra	128.02212724716483	16.1575842795353	0.1262093094917943	1.74	0.0	0.15	0.9
MA0080042810901	Bahhara Oulad Ayad	Kénitra	Rabat-Salé-Kénitra	286.0041539201591	242.0415344866404	0.8462867799962396	11.7	0.0	0.11	5.87
MA0080042810909	Sidi Allal Tazi	Kénitra	Rabat-Salé-Kénitra	145.71341414242414	50.22378253691525	0.344675079041283	4.77	0.24	0.04	2.46
MA0080042810913	Sidi Mohamed Lahmar	Kénitra	Rabat-Salé-Kénitra	214.6273026989	137.16374937413784	0.6390787548896538	8.84	0.0	0.0	4.42
MA0080042810915	Souk Tlet El Gharb	Kénitra	Rabat-Salé-Kénitra	320.1758066642346	181.3265308325312	0.5663342671693075	7.83	0.0	0.04	3.92
MA0080042811103	Chouafaa	Kénitra	Rabat-Salé-Kénitra	247.1831043960773	167.56794389252303	0.6779101844437482	9.37	0.0	0.04	4.69
MA0080042811105	Lalla Mimouna	Kénitra	Rabat-Salé-Kénitra	179.97951853728702	60.21177352805471	0.3345479197711067	4.63	0.0	0.18	2.35
MA0080042811107	Moulay Bousselham	Kénitra	Rabat-Salé-Kénitra	174.6922416019299	113.66197949635897	0.6506412560402068	8.99	0.24	2.02	4.97
MA0080042811111	Sidi Boubker El Haj	Kénitra	Rabat-Salé-Kénitra	161.81649147070817	34.72654391278294	0.2146044794146899	2.97	0.0	0.0	1.48
